	SPU_peptide	diadema.best
OG0034140		TRINITY_DN23143_c0_g1_i1.p1.p1
OG0034141		TRINITY_DN231455_c0_g1_i1.p1.p1
OG0034142		TRINITY_DN23145_c0_g1_i4.p1.p1
OG0034143		TRINITY_DN231463_c0_g1_i2.p1.p1
OG0034144		TRINITY_DN23147_c0_g1_i2.p1.p1
OG0034145		TRINITY_DN231487_c0_g1_i2.p1.p2
OG0034146		TRINITY_DN2314_c0_g1_i10.p1.p1
OG0034147		TRINITY_DN231523_c0_g1_i1.p1.p1
OG0034148		TRINITY_DN231539_c0_g1_i2.p1.p1
OG0034149		TRINITY_DN231554_c0_g1_i1.p1.p1
OG0034150		TRINITY_DN23156_c1_g1_i5.p1.p1
OG0034151		TRINITY_DN23159_c0_g1_i1.p1.p1
OG0034152		TRINITY_DN231629_c0_g1_i1.p1.p1
OG0034153		TRINITY_DN23162_c0_g1_i2.p1.p1
OG0034154		TRINITY_DN231631_c0_g1_i1.p1.p1
OG0034155		TRINITY_DN231648_c0_g1_i1.p1.p1
OG0034156		TRINITY_DN231671_c0_g1_i1.p1.p1
OG0034157		TRINITY_DN231694_c0_g1_i1.p1.p1
OG0034158		TRINITY_DN231716_c0_g1_i1.p1.p1
OG0034159		TRINITY_DN231740_c0_g1_i1.p2.p1
OG0034160		TRINITY_DN231774_c0_g1_i1.p1.p1
OG0034161		TRINITY_DN231809_c0_g1_i1.p1.p1
OG0034162		TRINITY_DN23181_c0_g1_i2.p1.p1
OG0034163		TRINITY_DN231821_c0_g1_i2.p1.p1
OG0034164		TRINITY_DN231863_c0_g1_i1.p1.p1
OG0034165		TRINITY_DN231866_c0_g1_i1.p1.p1
OG0034166		TRINITY_DN231871_c0_g1_i1.p1.p1
OG0034167		TRINITY_DN231872_c0_g1_i1.p1.p1
OG0034168		TRINITY_DN231947_c0_g1_i1.p1.p1
OG0034169		TRINITY_DN231957_c0_g1_i1.p1.p1
OG0034170		TRINITY_DN232027_c0_g1_i1.p1.p1
OG0034171		TRINITY_DN232053_c0_g1_i1.p1.p1
OG0034172		TRINITY_DN232065_c0_g1_i2.p1.p1
OG0034173		TRINITY_DN232220_c1_g1_i1.p1.p1
OG0034174		TRINITY_DN232221_c0_g1_i1.p1.p2
OG0034175		TRINITY_DN232254_c0_g1_i1.p1.p1
OG0034176		TRINITY_DN232267_c0_g1_i1.p1.p1
OG0034177		TRINITY_DN232273_c0_g1_i1.p1.p1
OG0034178		TRINITY_DN232297_c0_g1_i1.p1.p1
OG0034179		TRINITY_DN232302_c0_g1_i2.p1.p1
OG0034180		TRINITY_DN23231_c0_g1_i2.p2.p2
OG0034181		TRINITY_DN23234_c0_g1_i1.p1.p1
OG0034182		TRINITY_DN232383_c0_g1_i1.p1.p1
OG0034183		TRINITY_DN232396_c0_g1_i1.p1.p1
OG0034184		TRINITY_DN2323_c0_g1_i1.p1.p2
OG0034185		TRINITY_DN2323_c0_g1_i1.p2.p1
OG0034186		TRINITY_DN232456_c0_g1_i1.p1.p1
OG0034187		TRINITY_DN2324_c0_g1_i17.p1.p1
OG0034188		TRINITY_DN2324_c0_g1_i23.p1.p1
OG0034189		TRINITY_DN23250_c0_g1_i3.p3.p1
OG0034190		TRINITY_DN232546_c0_g1_i2.p1.p1
OG0034191		TRINITY_DN232585_c0_g1_i1.p1.p1
OG0034192		TRINITY_DN23258_c1_g1_i7.p1.p1
OG0034193		TRINITY_DN23258_c1_g1_i8.p1.p1
OG0034194		TRINITY_DN23258_c3_g1_i4.p1.p1
OG0034195		TRINITY_DN232594_c1_g1_i1.p1.p1
OG0034196		TRINITY_DN232604_c0_g1_i1.p1.p1
OG0034197		TRINITY_DN232616_c0_g1_i1.p1.p1
OG0034198		TRINITY_DN232619_c0_g1_i1.p1.p1
OG0034199		TRINITY_DN23264_c0_g1_i2.p1.p1
OG0034200		TRINITY_DN232713_c0_g1_i2.p1.p1
OG0034201		TRINITY_DN232717_c0_g1_i1.p1.p1
OG0034202		TRINITY_DN232721_c0_g1_i13.p1.p1
OG0034203		TRINITY_DN232737_c0_g1_i1.p1.p1
OG0034204		TRINITY_DN232760_c0_g1_i3.p1.p1
OG0034205		TRINITY_DN232812_c0_g1_i1.p1.p1
OG0034206		TRINITY_DN232812_c0_g2_i1.p1.p1
OG0034207		TRINITY_DN23282_c0_g2_i1.p1.p1
OG0034208		TRINITY_DN23282_c1_g1_i2.p1.p1
OG0034209		TRINITY_DN232834_c0_g1_i1.p1.p1
OG0034210		TRINITY_DN232838_c0_g1_i1.p1.p1
OG0034211		TRINITY_DN23285_c0_g1_i1.p1.p1
OG0034212		TRINITY_DN232879_c0_g1_i1.p1.p1
OG0034213		TRINITY_DN232880_c0_g1_i1.p1.p1
OG0034214		TRINITY_DN232907_c0_g1_i1.p1.p1
OG0034215		TRINITY_DN23295_c0_g2_i1.p1.p1
OG0034216		TRINITY_DN233048_c0_g1_i1.p1.p1
OG0034217		TRINITY_DN23307_c0_g1_i1.p1.p1
OG0034218		TRINITY_DN23308_c0_g1_i5.p1.p1
OG0034219		TRINITY_DN233112_c0_g1_i1.p1.p1
OG0034220		TRINITY_DN233113_c0_g1_i1.p1.p1
OG0034221		TRINITY_DN233148_c0_g1_i1.p1.p1
OG0034222		TRINITY_DN23315_c0_g1_i2.p1.p1
OG0034223		TRINITY_DN233168_c0_g1_i1.p1.p2
OG0034224		TRINITY_DN23316_c0_g1_i3.p2.p1
OG0034225		TRINITY_DN23319_c1_g1_i3.p1.p1
OG0034226		TRINITY_DN23320_c0_g1_i1.p1.p1
OG0034227		TRINITY_DN23320_c0_g1_i2.p1.p2
OG0034228		TRINITY_DN233228_c0_g1_i1.p1.p1
OG0034229		TRINITY_DN233232_c0_g1_i1.p1.p1
OG0034230		TRINITY_DN233318_c0_g1_i1.p1.p1
OG0034231		TRINITY_DN233381_c1_g1_i7.p1.p1
OG0034232		TRINITY_DN233398_c0_g1_i1.p1.p1
OG0034233		TRINITY_DN2333_c0_g1_i11.p1.p1
OG0034234		TRINITY_DN23342_c1_g1_i1.p1.p1
OG0034235		TRINITY_DN23342_c2_g1_i1.p1.p1
OG0034236		TRINITY_DN233442_c0_g1_i1.p1.p1
OG0034237		TRINITY_DN233458_c0_g1_i1.p1.p1
OG0034238		TRINITY_DN233459_c0_g1_i1.p1.p1
OG0034239		TRINITY_DN233479_c0_g1_i1.p1.p1
OG0034240		TRINITY_DN23348_c0_g1_i2.p1.p1
OG0034241		TRINITY_DN23348_c0_g1_i5.p1.p1
OG0034242		TRINITY_DN23348_c0_g1_i9.p1.p1
OG0034243		TRINITY_DN233493_c0_g1_i1.p1.p1
OG0034244		TRINITY_DN233499_c0_g1_i1.p1.p1
OG0034245		TRINITY_DN23350_c0_g1_i2.p1.p1
OG0034246		TRINITY_DN23354_c0_g1_i7.p2.p1
OG0034247		TRINITY_DN23358_c0_g1_i13.p1.p1
OG0034248		TRINITY_DN233603_c0_g1_i1.p1.p1
OG0034249		TRINITY_DN233624_c0_g1_i1.p1.p1
OG0034250		TRINITY_DN233624_c0_g1_i1.p2.p1
OG0034251		TRINITY_DN233640_c0_g1_i1.p1.p1
OG0034252		TRINITY_DN233645_c0_g1_i1.p1.p1
OG0034253		TRINITY_DN23368_c0_g1_i1.p1.p1
OG0034254		TRINITY_DN233692_c0_g1_i1.p1.p1
OG0034255		TRINITY_DN233786_c0_g1_i1.p1.p1
OG0034256		TRINITY_DN233788_c0_g1_i1.p1.p1
OG0034257		TRINITY_DN23386_c0_g1_i1.p1.p1
OG0034258		TRINITY_DN23387_c0_g1_i10.p4.p1
OG0034259		TRINITY_DN23387_c0_g1_i11.p1.p1
OG0034260		TRINITY_DN23387_c0_g1_i11.p2.p1
OG0034261		TRINITY_DN23387_c0_g1_i11.p3.p1
OG0034262		TRINITY_DN23387_c0_g1_i11.p4.p1
OG0034263		TRINITY_DN23387_c0_g1_i2.p1.p3
OG0034264		TRINITY_DN23387_c0_g1_i9.p1.p1
OG0034265		TRINITY_DN23389_c1_g1_i3.p1.p1
OG0034266		TRINITY_DN233910_c0_g1_i3.p1.p1
OG0034267		TRINITY_DN233911_c0_g1_i3.p1.p1
OG0034268		TRINITY_DN233914_c0_g1_i1.p1.p1
OG0034269		TRINITY_DN23394_c0_g1_i4.p2.p1
OG0034270		TRINITY_DN23395_c0_g2_i1.p1.p1
OG0034271		TRINITY_DN233970_c0_g1_i1.p1.p1
OG0034272		TRINITY_DN2339_c0_g1_i1.p1.p1
OG0034273		TRINITY_DN2339_c0_g1_i2.p1.p1
OG0034274		TRINITY_DN2339_c3_g1_i1.p1.p1
OG0034275		TRINITY_DN234007_c0_g1_i1.p1.p1
OG0034276		TRINITY_DN23401_c0_g1_i1.p1.p1
OG0034277		TRINITY_DN234065_c0_g1_i1.p1.p1
OG0034278		TRINITY_DN23407_c0_g1_i2.p1.p1
OG0034279		TRINITY_DN2340_c0_g1_i4.p1.p2
OG0034280		TRINITY_DN23411_c0_g1_i2.p1.p1
OG0034281		TRINITY_DN234159_c0_g1_i1.p1.p2
OG0034282		TRINITY_DN234188_c0_g1_i1.p1.p1
OG0034283		TRINITY_DN234195_c0_g1_i1.p1.p1
OG0034284		TRINITY_DN234247_c0_g1_i1.p1.p1
OG0034285		TRINITY_DN234257_c0_g1_i1.p1.p1
OG0034286		TRINITY_DN234262_c0_g1_i1.p1.p1
OG0034287		TRINITY_DN23427_c0_g1_i1.p1.p1
OG0034288		TRINITY_DN23427_c0_g1_i4.p1.p1
OG0034289		TRINITY_DN23427_c0_g1_i6.p1.p1
OG0034290		TRINITY_DN23427_c0_g1_i7.p1.p1
OG0034291		TRINITY_DN23431_c0_g1_i8.p2.p2
OG0034292		TRINITY_DN23434_c0_g1_i10.p2.p1
OG0034293		TRINITY_DN234496_c0_g1_i1.p1.p1
OG0034294		TRINITY_DN23449_c0_g1_i3.p2.p1
OG0034295		TRINITY_DN234512_c0_g1_i1.p1.p1
OG0034296		TRINITY_DN234557_c0_g1_i2.p1.p1
OG0034297		TRINITY_DN234600_c0_g1_i1.p1.p1
OG0034298		TRINITY_DN2346_c0_g1_i3.p1.p1
OG0034299		TRINITY_DN234718_c0_g1_i1.p1.p1
OG0034300		TRINITY_DN234740_c1_g1_i1.p1.p2
OG0034301		TRINITY_DN23475_c0_g1_i10.p1.p2
OG0034302		TRINITY_DN23475_c0_g1_i6.p1.p1
OG0034303		TRINITY_DN23475_c0_g1_i7.p1.p2
OG0034304		TRINITY_DN23475_c0_g1_i9.p1.p1
OG0034305		TRINITY_DN234824_c0_g1_i3.p1.p1
OG0034306		TRINITY_DN23485_c1_g1_i2.p1.p1
OG0034307		TRINITY_DN23489_c1_g1_i1.p1.p1
OG0034308		TRINITY_DN234969_c0_g1_i1.p1.p1
OG0034309		TRINITY_DN234978_c0_g1_i1.p1.p1
OG0034310		TRINITY_DN23498_c0_g2_i1.p1.p1
OG0034311		TRINITY_DN234_c2_g1_i8.p2.p2
OG0034312		TRINITY_DN235003_c0_g1_i1.p2.p1
OG0034313		TRINITY_DN235018_c0_g1_i1.p1.p1
OG0034314		TRINITY_DN23508_c0_g1_i1.p1.p1
OG0034315		TRINITY_DN235105_c0_g1_i3.p1.p1
OG0034316		TRINITY_DN235201_c0_g1_i1.p1.p1
OG0034317		TRINITY_DN235208_c0_g1_i1.p1.p1
OG0034318		TRINITY_DN235252_c0_g1_i1.p1.p1
OG0034319		TRINITY_DN235267_c0_g1_i1.p1.p1
OG0034320		TRINITY_DN23527_c0_g1_i5.p2.p1
OG0034321		TRINITY_DN23528_c0_g1_i5.p1.p1
OG0034322		TRINITY_DN23529_c0_g1_i1.p1.p1
OG0034323		TRINITY_DN2353_c1_g1_i3.p1.p1
OG0034324		TRINITY_DN2353_c2_g3_i2.p1.p1
OG0034325		TRINITY_DN235445_c0_g1_i1.p1.p1
OG0034326		TRINITY_DN235458_c0_g1_i1.p1.p1
OG0034327		TRINITY_DN235469_c0_g1_i1.p1.p1
OG0034328		TRINITY_DN235476_c0_g1_i1.p1.p1
OG0034329		TRINITY_DN23547_c0_g1_i3.p1.p1
OG0034330		TRINITY_DN23547_c0_g1_i3.p2.p2
OG0034331		TRINITY_DN235513_c0_g1_i1.p1.p1
OG0034332		TRINITY_DN23551_c3_g1_i3.p2.p1
OG0034333		TRINITY_DN23551_c3_g1_i5.p1.p1
OG0034334		TRINITY_DN235524_c0_g1_i1.p1.p1
OG0034335		TRINITY_DN23552_c0_g1_i4.p1.p1
OG0034336		TRINITY_DN23556_c0_g1_i2.p1.p1
OG0034337		TRINITY_DN235586_c0_g1_i1.p1.p1
OG0034338		TRINITY_DN23562_c0_g1_i2.p1.p1
OG0034339		TRINITY_DN235675_c0_g1_i1.p1.p2
OG0034340		TRINITY_DN235772_c0_g1_i1.p1.p1
OG0034341		TRINITY_DN235774_c0_g1_i1.p1.p1
OG0034342		TRINITY_DN235795_c0_g1_i1.p1.p1
OG0034343		TRINITY_DN235814_c0_g1_i1.p1.p1
OG0034344		TRINITY_DN23583_c0_g1_i2.p2.p2
OG0034345		TRINITY_DN235859_c0_g1_i4.p2.p1
OG0034346		TRINITY_DN23587_c0_g1_i5.p1.p1
OG0034347		TRINITY_DN23587_c0_g1_i8.p2.p1
OG0034348		TRINITY_DN23589_c0_g1_i1.p1.p1
OG0034349		TRINITY_DN23589_c0_g1_i1.p2.p1
OG0034350		TRINITY_DN235941_c0_g1_i1.p1.p1
OG0034351		TRINITY_DN236050_c0_g1_i1.p1.p1
OG0034352		TRINITY_DN236053_c0_g1_i1.p1.p1
OG0034353		TRINITY_DN23608_c0_g1_i5.p1.p1
OG0034354		TRINITY_DN23608_c0_g1_i5.p3.p2
OG0034355		TRINITY_DN23613_c0_g1_i3.p1.p1
OG0034356		TRINITY_DN23615_c0_g1_i5.p2.p1
OG0034357		TRINITY_DN23615_c1_g1_i1.p1.p1
OG0034358		TRINITY_DN236182_c0_g1_i1.p1.p1
OG0034359		TRINITY_DN236222_c0_g1_i1.p1.p2
OG0034360		TRINITY_DN236231_c0_g1_i1.p1.p1
OG0034361		TRINITY_DN236245_c0_g1_i1.p1.p1
OG0034362		TRINITY_DN236289_c0_g1_i1.p1.p1
OG0034363		TRINITY_DN23635_c0_g1_i4.p1.p1
OG0034364		TRINITY_DN23638_c1_g1_i2.p1.p1
OG0034365		TRINITY_DN236475_c0_g1_i2.p1.p1
OG0034366		TRINITY_DN236527_c0_g1_i1.p1.p1
OG0034367		TRINITY_DN236538_c0_g1_i1.p1.p1
OG0034368		TRINITY_DN236566_c0_g1_i1.p1.p1
OG0034369		TRINITY_DN236576_c0_g1_i2.p1.p1
OG0034370		TRINITY_DN23658_c0_g1_i4.p2.p1
OG0034371		TRINITY_DN236620_c0_g1_i1.p1.p1
OG0034372		TRINITY_DN236645_c0_g1_i1.p1.p1
OG0034373		TRINITY_DN236652_c0_g1_i1.p1.p1
OG0034374		TRINITY_DN236781_c0_g1_i2.p1.p1
OG0034375		TRINITY_DN236793_c0_g1_i1.p1.p1
OG0034376		TRINITY_DN236834_c0_g1_i1.p1.p1
OG0034377		TRINITY_DN236877_c0_g1_i1.p1.p1
OG0034378		TRINITY_DN236883_c0_g1_i2.p1.p1
OG0034379		TRINITY_DN2368_c6_g1_i1.p1.p1
OG0034380		TRINITY_DN23695_c0_g1_i1.p2.p1
OG0034381		TRINITY_DN236970_c0_g1_i1.p1.p2
OG0034382		TRINITY_DN2369_c0_g1_i5.p2.p1
OG0034383		TRINITY_DN23701_c0_g1_i7.p2.p1
OG0034384		TRINITY_DN237047_c0_g1_i1.p1.p1
OG0034385		TRINITY_DN237052_c0_g1_i2.p1.p1
OG0034386		TRINITY_DN23709_c0_g1_i3.p1.p1
OG0034387		TRINITY_DN237110_c0_g1_i1.p1.p1
OG0034388		TRINITY_DN237115_c0_g1_i1.p1.p1
OG0034389		TRINITY_DN23711_c0_g1_i1.p1.p1
OG0034390		TRINITY_DN23713_c0_g1_i2.p1.p1
OG0034391		TRINITY_DN237141_c0_g1_i1.p1.p1
OG0034392		TRINITY_DN237141_c0_g1_i2.p1.p1
OG0034393		TRINITY_DN23723_c0_g2_i1.p1.p1
OG0034394		TRINITY_DN237256_c0_g1_i2.p1.p1
OG0034395		TRINITY_DN23728_c0_g2_i1.p1.p2
OG0034396		TRINITY_DN237332_c0_g1_i1.p1.p1
OG0034397		TRINITY_DN237339_c0_g1_i2.p1.p1
OG0034398		TRINITY_DN23738_c0_g1_i1.p1.p1
OG0034399		TRINITY_DN237399_c0_g1_i1.p1.p1
OG0034400		TRINITY_DN237428_c0_g1_i1.p1.p1
OG0034401		TRINITY_DN237443_c0_g1_i1.p1.p1
OG0034402		TRINITY_DN23746_c0_g1_i2.p1.p1
OG0034403		TRINITY_DN23746_c0_g2_i1.p1.p1
OG0034404		TRINITY_DN237762_c0_g1_i1.p1.p1
OG0034405		TRINITY_DN23783_c0_g1_i1.p1.p1
OG0034406		TRINITY_DN23784_c0_g1_i9.p1.p1
OG0034407		TRINITY_DN23786_c0_g2_i3.p1.p1
OG0034408		TRINITY_DN23787_c1_g1_i1.p1.p1
OG0034409		TRINITY_DN237892_c0_g2_i5.p1.p1
OG0034410		TRINITY_DN237946_c0_g1_i1.p1.p1
OG0034411		TRINITY_DN238034_c0_g1_i1.p1.p1
OG0034412		TRINITY_DN238034_c0_g1_i1.p2.p1
OG0034413		TRINITY_DN238158_c0_g1_i1.p1.p1
OG0034414		TRINITY_DN238171_c0_g1_i1.p1.p1
OG0034415		TRINITY_DN238175_c0_g1_i1.p1.p1
OG0034416		TRINITY_DN238184_c0_g1_i1.p1.p1
OG0034417		TRINITY_DN238201_c0_g1_i2.p1.p1
OG0034418		TRINITY_DN238228_c0_g1_i1.p1.p1
OG0034419		TRINITY_DN23823_c0_g1_i1.p1.p1
OG0034420		TRINITY_DN238259_c0_g1_i1.p1.p1
OG0034421		TRINITY_DN238278_c0_g1_i1.p1.p1
OG0034422		TRINITY_DN23828_c1_g1_i1.p1.p1
OG0034423		TRINITY_DN23828_c1_g1_i1.p4.p2
OG0034424		TRINITY_DN23828_c1_g1_i1.p5.p1
OG0034425		TRINITY_DN23830_c0_g1_i1.p1.p1
OG0034426		TRINITY_DN238326_c0_g1_i1.p1.p1
OG0034427		TRINITY_DN238332_c0_g1_i1.p1.p1
OG0034428		TRINITY_DN238386_c0_g1_i1.p1.p2
OG0034429		TRINITY_DN2383_c0_g1_i12.p1.p1
OG0034430		TRINITY_DN23849_c0_g1_i2.p1.p1
OG0034431		TRINITY_DN23854_c0_g1_i2.p1.p1
OG0034432		TRINITY_DN23855_c1_g1_i1.p2.p1
OG0034433		TRINITY_DN238756_c0_g1_i1.p1.p1
OG0034434		TRINITY_DN238811_c0_g1_i1.p1.p1
OG0034435		TRINITY_DN23883_c0_g1_i1.p1.p1
OG0034436		TRINITY_DN23884_c0_g1_i1.p1.p1
OG0034437		TRINITY_DN23884_c0_g1_i1.p2.p1
OG0034438		TRINITY_DN238989_c0_g1_i1.p1.p1
OG0034439		TRINITY_DN23899_c1_g1_i2.p1.p1
OG0034440		TRINITY_DN23899_c1_g1_i2.p2.p1
OG0034441		TRINITY_DN23899_c1_g1_i6.p1.p1
OG0034442		TRINITY_DN23899_c2_g1_i3.p1.p1
OG0034443		TRINITY_DN23904_c0_g1_i3.p2.p1
OG0034444		TRINITY_DN239093_c0_g1_i1.p1.p1
OG0034445		TRINITY_DN2390_c1_g1_i2.p1.p2
OG0034446		TRINITY_DN2390_c1_g1_i5.p2.p2
OG0034447		TRINITY_DN2390_c2_g1_i3.p1.p1
OG0034448		TRINITY_DN2390_c3_g1_i2.p1.p1
OG0034449		TRINITY_DN239113_c0_g1_i1.p1.p1
OG0034450		TRINITY_DN23912_c0_g1_i16.p3.p1
OG0034451		TRINITY_DN23912_c0_g1_i3.p1.p1
OG0034452		TRINITY_DN2391_c0_g1_i1.p1.p1
OG0034453		TRINITY_DN23924_c0_g1_i1.p2.p2
OG0034454		TRINITY_DN2392_c0_g1_i5.p4.p1
OG0034455		TRINITY_DN2392_c0_g1_i5.p5.p1
OG0034456		TRINITY_DN239464_c0_g1_i1.p1.p1
OG0034457		TRINITY_DN23951_c0_g1_i5.p2.p1
OG0034458		TRINITY_DN23952_c0_g1_i1.p1.p1
OG0034459		TRINITY_DN239545_c0_g1_i1.p1.p1
OG0034460		TRINITY_DN23959_c0_g1_i6.p4.p1
OG0034461		TRINITY_DN23964_c1_g1_i2.p1.p1
OG0034462		TRINITY_DN239653_c0_g1_i1.p1.p1
OG0034463		TRINITY_DN239737_c0_g1_i1.p1.p1
OG0034464		TRINITY_DN23974_c1_g1_i1.p1.p1
OG0034465		TRINITY_DN239751_c0_g1_i4.p1.p1
OG0034466		TRINITY_DN239751_c0_g1_i7.p2.p2
OG0034467		TRINITY_DN239788_c0_g1_i1.p1.p1
OG0034468		TRINITY_DN23987_c0_g1_i1.p3.p1
OG0034469		TRINITY_DN23994_c0_g1_i2.p1.p1
OG0034470		TRINITY_DN240046_c0_g1_i1.p1.p1
OG0034471		TRINITY_DN24004_c0_g1_i4.p1.p1
OG0034472		TRINITY_DN240063_c0_g1_i1.p1.p1
OG0034473		TRINITY_DN240148_c0_g1_i1.p1.p1
OG0034474		TRINITY_DN240155_c0_g1_i1.p1.p1
OG0034475		TRINITY_DN240167_c0_g1_i2.p1.p1
OG0034476		TRINITY_DN24019_c0_g1_i3.p2.p1
OG0034477		TRINITY_DN240237_c0_g1_i1.p1.p1
OG0034478		TRINITY_DN24026_c0_g1_i1.p1.p1
OG0034479		TRINITY_DN240330_c0_g1_i2.p1.p1
OG0034480		TRINITY_DN240330_c0_g1_i2.p2.p1
OG0034481		TRINITY_DN240403_c0_g1_i1.p1.p1
OG0034482		TRINITY_DN24048_c0_g1_i3.p1.p1
OG0034483		TRINITY_DN24052_c0_g1_i1.p1.p1
OG0034484		TRINITY_DN24057_c0_g1_i7.p1.p1
OG0034485		TRINITY_DN240584_c0_g1_i1.p1.p1
OG0034486		TRINITY_DN240652_c0_g1_i1.p1.p1
OG0034487		TRINITY_DN2406_c0_g1_i7.p1.p1
OG0034488		TRINITY_DN24072_c0_g1_i2.p1.p1
OG0034489		TRINITY_DN24079_c1_g1_i9.p1.p1
OG0034490		TRINITY_DN240802_c0_g1_i2.p1.p1
OG0034491		TRINITY_DN24082_c3_g1_i1.p1.p1
OG0034492		TRINITY_DN240874_c0_g1_i2.p1.p1
OG0034493		TRINITY_DN24090_c0_g1_i2.p3.p2
OG0034494		TRINITY_DN24092_c0_g1_i2.p1.p1
OG0034495		TRINITY_DN240949_c0_g1_i1.p1.p1
OG0034496		TRINITY_DN2409_c2_g1_i1.p1.p1
OG0034497		TRINITY_DN240_c0_g2_i1.p2.p1
OG0034498		TRINITY_DN240_c3_g1_i6.p6.p1
OG0034499		TRINITY_DN241025_c0_g1_i1.p1.p2
OG0034500		TRINITY_DN241026_c0_g1_i1.p1.p1
OG0034501		TRINITY_DN2410_c0_g1_i4.p1.p1
OG0034502		TRINITY_DN24110_c1_g1_i5.p6.p1
OG0034503		TRINITY_DN2411_c0_g1_i5.p3.p1
OG0034504		TRINITY_DN24120_c0_g1_i10.p1.p1
OG0034505		TRINITY_DN241299_c0_g1_i1.p1.p1
OG0034506		TRINITY_DN241365_c0_g1_i1.p1.p1
OG0034507		TRINITY_DN24141_c0_g1_i2.p2.p2
OG0034508		TRINITY_DN241432_c0_g1_i1.p1.p1
OG0034509		TRINITY_DN2414_c3_g1_i5.p1.p1
OG0034510		TRINITY_DN241524_c0_g1_i2.p1.p1
OG0034511		TRINITY_DN24153_c0_g1_i4.p2.p2
OG0034512		TRINITY_DN2415_c0_g1_i2.p4.p1
OG0034513		TRINITY_DN2415_c0_g1_i2.p6.p1
OG0034514		TRINITY_DN2415_c2_g1_i1.p1.p1
OG0034515		TRINITY_DN2415_c2_g1_i2.p2.p2
OG0034516		TRINITY_DN241646_c0_g1_i1.p1.p1
OG0034517		TRINITY_DN241663_c0_g1_i1.p1.p1
OG0034518		TRINITY_DN241692_c0_g1_i1.p1.p1
OG0034519		TRINITY_DN24172_c1_g1_i2.p1.p1
OG0034520		TRINITY_DN24174_c0_g1_i5.p2.p1
OG0034521		TRINITY_DN241756_c0_g1_i2.p1.p1
OG0034522		TRINITY_DN241763_c0_g1_i1.p1.p1
OG0034523		TRINITY_DN241791_c0_g1_i1.p1.p1
OG0034524		TRINITY_DN24183_c0_g1_i1.p1.p2
OG0034525		TRINITY_DN241857_c0_g1_i1.p1.p1
OG0034526		TRINITY_DN241868_c0_g1_i1.p1.p1
OG0034527		TRINITY_DN241881_c0_g1_i1.p1.p1
OG0034528		TRINITY_DN241930_c0_g1_i1.p1.p1
OG0034529		TRINITY_DN24197_c0_g1_i5.p5.p1
OG0034530		TRINITY_DN24197_c0_g1_i6.p1.p1
OG0034531		TRINITY_DN24197_c0_g1_i6.p2.p1
OG0034532		TRINITY_DN24197_c0_g1_i6.p3.p1
OG0034533		TRINITY_DN24197_c0_g2_i1.p1.p1
OG0034534		TRINITY_DN24201_c1_g1_i5.p1.p1
OG0034535		TRINITY_DN242103_c0_g1_i1.p1.p1
OG0034536		TRINITY_DN242108_c2_g1_i1.p2.p1
OG0034537		TRINITY_DN242144_c0_g1_i2.p1.p1
OG0034538		TRINITY_DN24215_c0_g1_i2.p4.p1
OG0034539		TRINITY_DN24215_c1_g1_i1.p1.p1
OG0034540		TRINITY_DN24215_c1_g1_i2.p1.p1
OG0034541		TRINITY_DN24217_c0_g1_i4.p1.p1
OG0034542		TRINITY_DN242184_c0_g1_i1.p1.p1
OG0034543		TRINITY_DN242243_c0_g1_i1.p1.p1
OG0034544		TRINITY_DN2422_c2_g1_i3.p2.p1
OG0034545		TRINITY_DN24230_c0_g1_i8.p1.p1
OG0034546		TRINITY_DN242388_c0_g1_i1.p1.p1
OG0034547		TRINITY_DN24239_c0_g1_i1.p1.p1
OG0034548		TRINITY_DN24239_c1_g1_i1.p1.p1
OG0034549		TRINITY_DN242526_c0_g1_i5.p1.p1
OG0034550		TRINITY_DN242543_c0_g1_i1.p1.p1
OG0034551		TRINITY_DN242577_c0_g1_i1.p1.p1
OG0034552		TRINITY_DN242582_c0_g1_i1.p1.p1
OG0034553		TRINITY_DN242589_c0_g1_i1.p1.p1
OG0034554		TRINITY_DN242590_c0_g1_i1.p1.p1
OG0034555		TRINITY_DN242618_c0_g1_i2.p1.p2
OG0034556		TRINITY_DN24267_c0_g1_i2.p1.p1
OG0034557		TRINITY_DN24267_c0_g1_i6.p1.p2
OG0034558		TRINITY_DN242726_c0_g1_i1.p1.p1
OG0034559		TRINITY_DN242733_c0_g1_i1.p1.p1
OG0034560		TRINITY_DN242817_c0_g1_i1.p1.p1
OG0034561		TRINITY_DN242834_c0_g1_i1.p1.p1
OG0034562		TRINITY_DN242853_c0_g1_i1.p1.p1
OG0034563		TRINITY_DN24287_c0_g1_i5.p1.p1
OG0034564		TRINITY_DN242894_c0_g1_i1.p1.p2
OG0034565		TRINITY_DN2428_c16_g1_i1.p2.p1
OG0034566		TRINITY_DN2428_c36_g1_i1.p1.p1
OG0034567		TRINITY_DN24297_c0_g1_i3.p1.p1
OG0034568		TRINITY_DN24299_c0_g1_i1.p2.p1
OG0034569		TRINITY_DN2429_c0_g1_i3.p1.p1
OG0034570		TRINITY_DN24302_c0_g1_i8.p1.p1
OG0034571		TRINITY_DN24302_c0_g1_i8.p2.p2
OG0034572		TRINITY_DN24303_c0_g1_i1.p1.p1
OG0034573		TRINITY_DN24303_c0_g1_i1.p3.p2
OG0034574		TRINITY_DN24305_c0_g1_i5.p3.p1
OG0034575		TRINITY_DN24307_c2_g1_i1.p1.p1
OG0034576		TRINITY_DN24307_c2_g1_i1.p2.p1
